x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
0.2855 	0 	1.02277 	0.0168579 	0.0956183 	0	1.00752	0.00978641	0	-0.0104594	1.00746	0	0	0	1.00751	0.0782668	0.0204235	-1.28684e-08

0.2865 	0 	1.02277 	0.0168506 	0.095696 	0	1.00753	0.00957799	0	-0.010241	1.00746	0	0	0	1.00751	0.0771166	0.0200774	-1.26159e-08

0.2875 	0 	1.02278 	0.0168433 	0.0957725 	0	1.00753	0.00937325	0	-0.0100264	1.00747	0	0	0	1.00752	0.0759785	0.019736	-1.23565e-08

0.2885 	0 	1.02279 	0.0168359 	0.0958479 	0	1.00754	0.00917216	0	-0.00981547	1.00747	0	0	0	1.00752	0.0748525	0.0193992	-1.21041e-08

0.2895 	0 	1.02279 	0.0168285 	0.0959222 	0	1.00754	0.00897464	0	-0.00960828	1.00748	0	0	0	1.00752	0.0737384	0.019067	-1.18673e-08

0.2905 	0 	1.0228 	0.0168211 	0.0959954 	0	1.00755	0.00878066	0	-0.00940472	1.00748	0	0	0	1.00752	0.0726364	0.0187392	-1.1644e-08

0.2915 	0 	1.02281 	0.0168136 	0.0960675 	0	1.00755	0.00859015	0	-0.00920475	1.00748	0	0	0	1.00752	0.0715462	0.0184159	-1.14207e-08

0.2925 	0 	1.02281 	0.0168062 	0.0961385 	0	1.00755	0.00840307	0	-0.0090083	1.00749	0	0	0	1.00753	0.0704679	0.0180969	-1.11766e-08

0.2935 	0 	1.02282 	0.0167987 	0.0962084 	0	1.00756	0.00821936	0	-0.00881533	1.00749	0	0	0	1.00753	0.0694015	0.0177822	-1.08915e-08

0.2945 	0 	1.02282 	0.0167912 	0.0962773 	0	1.00756	0.00803897	0	-0.00862579	1.00749	0	0	0	1.00753	0.0683467	0.0174719	-1.05543e-08

0.2955 	0 	1.02283 	0.0167837 	0.0963451 	0	1.00756	0.00786186	0	-0.00843962	1.0075	0	0	0	1.00753	0.0673035	0.0171659	-1.01694e-08

0.2965 	0 	1.02283 	0.0167761 	0.0964119 	0	1.00757	0.00768797	0	-0.00825677	1.0075	0	0	0	1.00753	0.0662719	0.0168643	-9.75728e-09

0.2975 	0 	1.02284 	0.0167686 	0.0964777 	0	1.00757	0.00751724	0	-0.0080772	1.0075	0	0	0	1.00753	0.0652518	0.0165672	-9.3492e-09

0.2985 	0 	1.02284 	0.016761 	0.0965424 	0	1.00757	0.00734964	0	-0.00790085	1.0075	0	0	0	1.00753	0.0642432	0.0162744	-8.97629e-09

0.2995 	0 	1.02285 	0.0167535 	0.0966062 	0	1.00758	0.00718511	0	-0.00772767	1.00751	0	0	0	1.00754	0.0632461	0.0159859	-8.65794e-09

0.3005 	0 	1.02285 	0.0167459 	0.0966689 	0	1.00758	0.00702359	0	-0.00755761	1.00751	0	0	0	1.00754	0.0622605	0.0157015	-8.39342e-09

0.3015 	0 	1.02285 	0.0167383 	0.0967307 	0	1.00758	0.00686506	0	-0.00739062	1.00751	0	0	0	1.00754	0.0612863	0.0154211	-8.16076e-09

0.3025 	0 	1.02286 	0.0167307 	0.0967915 	0	1.00758	0.00670945	0	-0.00722667	1.00751	0	0	0	1.00754	0.0603236	0.0151445	-7.92347e-09

0.3035 	0 	1.02286 	0.016723 	0.0968513 	0	1.00758	0.00655673	0	-0.00706569	1.00752	0	0	0	1.00754	0.0593721	0.0148717	-7.64278e-09

0.3045 	0 	1.02286 	0.0167154 	0.0969102 	0	1.00759	0.00640685	0	-0.00690767	1.00752	0	0	0	1.00754	0.0584318	0.0146025	-7.29017e-09

0.3055 	0 	1.02286 	0.0167078 	0.0969682 	0	1.00759	0.00625977	0	-0.00675254	1.00752	0	0	0	1.00754	0.0575024	0.0143372	-6.85561e-09

0.3065 	0 	1.02287 	0.0167001 	0.0970252 	0	1.00759	0.00611546	0	-0.00660026	1.00752	0	0	0	1.00754	0.0565839	0.0140758	-6.34994e-09

0.3075 	0 	1.02287 	0.0166925 	0.0970814 	0	1.00759	0.00597385	0	-0.0064508	1.00752	0	0	0	1.00754	0.0556761	0.0138185	-5.80187e-09

0.3085 	0 	1.02287 	0.0166848 	0.0971366 	0	1.00759	0.00583491	0	-0.00630409	1.00752	0	0	0	1.00754	0.054779	0.0135655	-5.25065e-09

0.3095 	0 	1.02287 	0.0166771 	0.0971909 	0	1.0076	0.00569859	0	-0.0061601	1.00753	0	0	0	1.00754	0.0538926	0.0133168	-4.73576e-09

0.3105 	0 	1.02288 	0.0166694 	0.0972444 	0	1.0076	0.00556484	0	-0.00601878	1.00753	0	0	0	1.00755	0.0530169	0.0130724	-4.28601e-09

0.3115 	0 	1.02288 	0.0166617 	0.097297 	0	1.0076	0.00543361	0	-0.00588007	1.00753	0	0	0	1.00755	0.052152	0.012832	-3.91094e-09

0.3125 	0 	1.02288 	0.016654 	0.0973487 	0	1.0076	0.00530487	0	-0.00574393	1.00753	0	0	0	1.00755	0.0512978	0.0125956	-3.59877e-09

0.3135 	0 	1.02288 	0.0166463 	0.0973995 	0	1.0076	0.00517856	0	-0.00561033	1.00753	0	0	0	1.00755	0.0504544	0.0123626	-3.32318e-09

0.3145 	0 	1.02288 	0.0166386 	0.0974496 	0	1.0076	0.00505465	0	-0.00547921	1.00753	0	0	0	1.00755	0.0496217	0.012133	-3.05517e-09

0.3155 	0 	1.02288 	0.0166309 	0.0974988 	0	1.0076	0.00493311	0	-0.00535056	1.00753	0	0	0	1.00755	0.0487995	0.0119063	-2.77253e-09

0.3165 	0 	1.02288 	0.0166232 	0.0975472 	0	1.0076	0.0048139	0	-0.00522433	1.00753	0	0	0	1.00755	0.0479878	0.0116826	-2.46232e-09

0.3175 	0 	1.02289 	0.0166154 	0.0975948 	0	1.00761	0.00469699	0	-0.00510048	1.00754	0	0	0	1.00755	0.0471863	0.0114618	-2.11948e-09

0.3185 	0 	1.02289 	0.0166077 	0.0976416 	0	1.00761	0.00458235	0	-0.004979	1.00754	0	0	0	1.00755	0.0463949	0.011244	-1.74687e-09

0.3195 	0 	1.02289 	0.0166 	0.0976876 	0	1.00761	0.00446995	0	-0.00485984	1.00754	0	0	0	1.00755	0.0456135	0.0110293	-1.36023e-09

0.3205 	0 	1.02289 	0.0165922 	0.0977328 	0	1.00761	0.00435974	0	-0.00474296	1.00754	0	0	0	1.00755	0.0448419	0.0108178	-9.88578e-10

0.3215 	0 	1.02289 	0.0165845 	0.0977772 	0	1.00761	0.0042517	0	-0.00462834	1.00754	0	0	0	1.00755	0.0440801	0.0106097	-6.44646e-10

0.3225 	0 	1.02289 	0.0165767 	0.0978209 	0	1.00761	0.00414578	0	-0.00451593	1.00754	0	0	0	1.00755	0.043328	0.0104053	-2.58937e-10

0.3235 	0 	1.02289 	0.016569 	0.0978639 	0	1.00761	0.00404195	0	-0.00440569	1.00754	0	0	0	1.00755	0.0425856	0.0102044	3.42034e-10

0.3245 	0 	1.02289 	0.0165612 	0.0979061 	0	1.00761	0.00394017	0	-0.00429758	1.00754	0	0	0	1.00755	0.0418528	0.0100073	1.18672e-09

0.3255 	0 	1.02289 	0.0165534 	0.0979476 	0	1.00761	0.00384039	0	-0.00419156	1.00754	0	0	0	1.00755	0.0411298	0.00981373	1.38729e-09

0.3265 	0 	1.02289 	0.0165457 	0.0979884 	0	1.00761	0.00374258	0	-0.0040876	1.00754	0	0	0	1.00755	0.0404163	0.00962361	-1.04501e-09

0.3275 	0 	1.02289 	0.0165379 	0.0980284 	0	1.00761	0.00364671	0	-0.00398565	1.00754	0	0	0	1.00755	0.039712	0.00943668	-2.7759e-09

0.3285 	0 	1.02289 	0.0165301 	0.0980678 	0	1.00761	0.00355274	0	-0.00388568	1.00754	0	0	0	1.00755	0.0390164	0.0092527	2.19826e-09

0.3295 	0 	1.02289 	0.0165224 	0.0981065 	0	1.00761	0.00346063	0	-0.00378767	1.00754	0	0	0	1.00755	0.0383302	0.00907172	6.53584e-09

0.3305 	0 	1.02289 	0.0165146 	0.0981445 	0	1.00761	0.00337037	0	-0.00369157	1.00754	0	0	0	1.00755	0.0376542	0.00889405	3.15389e-09

0.3315 	0 	1.02289 	0.0165068 	0.0981818 	0	1.00761	0.0032819	0	-0.00359736	1.00754	0	0	0	1.00755	0.0369875	0.00872001	3.86305e-09

0.3325 	0 	1.02289 	0.016499 	0.0982184 	0	1.00761	0.0031952	0	-0.00350498	1.00754	0	0	0	1.00755	0.0363293	0.00854973	9.08504e-09

0.3335 	0 	1.02289 	0.0164912 	0.0982544 	0	1.00761	0.00311021	0	-0.00341441	1.00754	0	0	0	1.00755	0.0356799	0.00838314	8.58247e-09

0.3345 	0 	1.02289 	0.0164835 	0.0982898 	0	1.00761	0.00302691	0	-0.00332559	1.00754	0	0	0	1.00755	0.0350392	0.00821995	5.82383e-09

0.3355 	0 	1.02289 	0.0164757 	0.0983245 	0	1.00761	0.00294526	0	-0.0032385	1.00754	0	0	0	1.00755	0.0344079	0.00805975	5.1668e-09

0.3365 	0 	1.02289 	0.0164679 	0.0983586 	0	1.00761	0.00286522	0	-0.0031531	1.00754	0	0	0	1.00755	0.0337864	0.0079022	7.46773e-09

0.3375 	0 	1.02288 	0.0164601 	0.0983921 	0	1.00761	0.00278678	0	-0.00306937	1.00754	0	0	0	1.00755	0.0331741	0.00774682	1.19409e-08

0.3385 	0 	1.02288 	0.0164523 	0.098425 	0	1.00761	0.00270991	0	-0.00298729	1.00754	0	0	0	1.00755	0.0325701	0.00759283	9.08717e-09

0.3395 	0 	1.02288 	0.0164445 	0.0984572 	0	1.00761	0.00263461	0	-0.00290684	1.00754	0	0	0	1.00755	0.0319743	0.00743987	3.75052e-09

0.3405 	0 	1.02288 	0.0164367 	0.0984889 	0	1.00761	0.00256085	0	-0.00282802	1.00754	0	0	0	1.00755	0.0313861	0.00728852	5.14795e-09

0.3415 	0 	1.02288 	0.0164289 	0.09852 	0	1.00761	0.00248862	0	-0.0027508	1.00754	0	0	0	1.00755	0.0308055	0.00713951	7.05293e-09

0.3425 	0 	1.02288 	0.0164211 	0.0985505 	0	1.00761	0.00241789	0	-0.00267515	1.00754	0	0	0	1.00755	0.0302335	0.00699325	8.45361e-09

0.3435 	0 	1.02288 	0.0164133 	0.0985805 	0	1.00761	0.00234863	0	-0.00260104	1.00754	0	0	0	1.00755	0.0296697	0.00685	9.37426e-09

0.3445 	0 	1.02288 	0.0164055 	0.0986099 	0	1.00761	0.0022808	0	-0.00252844	1.00754	0	0	0	1.00755	0.0291133	0.00670991	9.53362e-09

0.3455 	0 	1.02288 	0.0163977 	0.0986387 	0	1.00761	0.00221438	0	-0.00245731	1.00754	0	0	0	1.00755	0.0285646	0.00657295	9.6968e-09

0.3465 	0 	1.02287 	0.0163899 	0.098667 	0	1.00761	0.00214934	0	-0.00238762	1.00754	0	0	0	1.00754	0.0280242	0.00643894	9.81167e-09

0.3475 	0 	1.02287 	0.0163821 	0.0986947 	0	1.00761	0.00208563	0	-0.00231934	1.00754	0	0	0	1.00754	0.0274919	0.00630769	1.01072e-08

0.3485 	0 	1.02287 	0.0163743 	0.098722 	0	1.00761	0.00202324	0	-0.00225245	1.00754	0	0	0	1.00754	0.0269674	0.00617903	1.05375e-08

0.3495 	0 	1.02287 	0.0163665 	0.0987487 	0	1.00761	0.00196214	0	-0.00218691	1.00754	0	0	0	1.00754	0.0264506	0.00605285	1.10063e-08

0.3505 	0 	1.02287 	0.0163587 	0.0987749 	0	1.00761	0.0019023	0	-0.0021227	1.00754	0	0	0	1.00754	0.0259415	0.00592904	1.14348e-08

0.3515 	0 	1.02287 	0.0163509 	0.0988006 	0	1.00761	0.00184371	0	-0.00205979	1.00754	0	0	0	1.00754	0.0254398	0.00580753	1.18033e-08

0.3525 	0 	1.02286 	0.0163431 	0.0988257 	0	1.00761	0.00178632	0	-0.00199817	1.00754	0	0	0	1.00754	0.0249456	0.00568824	1.21362e-08

0.3535 	0 	1.02286 	0.0163353 	0.0988504 	0	1.00761	0.00173014	0	-0.0019378	1.00754	0	0	0	1.00754	0.0244587	0.00557113	1.24652e-08

0.3545 	0 	1.02286 	0.0163275 	0.0988747 	0	1.00761	0.00167512	0	-0.00187867	1.00754	0	0	0	1.00754	0.0239791	0.00545616	1.28064e-08

0.3555 	0 	1.02286 	0.0163197 	0.0988984 	0	1.00761	0.00162125	0	-0.00182074	1.00754	0	0	0	1.00754	0.0235066	0.00534332	1.31606e-08

0.3565 	0 	1.02286 	0.0163118 	0.0989217 	0	1.00761	0.00156851	0	-0.00176401	1.00754	0	0	0	1.00754	0.0230412	0.00523259	1.35205e-08

0.3575 	0 	1.02285 	0.016304 	0.0989445 	0	1.00761	0.00151687	0	-0.00170844	1.00753	0	0	0	1.00754	0.0225827	0.00512396	1.38781e-08

0.3585 	0 	1.02285 	0.0162962 	0.0989668 	0	1.00761	0.00146632	0	-0.00165402	1.00753	0	0	0	1.00754	0.0221311	0.00501744	1.42277e-08

0.3595 	0 	1.02285 	0.0162884 	0.0989888 	0	1.00761	0.00141683	0	-0.00160072	1.00753	0	0	0	1.00754	0.0216863	0.004913	1.45672e-08

0.3605 	0 	1.02285 	0.0162806 	0.0990102 	0	1.00761	0.00136838	0	-0.00154851	1.00753	0	0	0	1.00754	0.0212483	0.00481062	1.48978e-08

0.3615 	0 	1.02285 	0.0162727 	0.0990312 	0	1.0076	0.00132095	0	-0.00149739	1.00753	0	0	0	1.00754	0.0208169	0.00471028	1.52215e-08

0.3625 	0 	1.02284 	0.0162649 	0.0990519 	0	1.0076	0.00127452	0	-0.00144732	1.00753	0	0	0	1.00753	0.0203921	0.00461195	1.55418e-08

0.3635 	0 	1.02284 	0.0162571 	0.099072 	0	1.0076	0.00122907	0	-0.00139829	1.00753	0	0	0	1.00753	0.0199739	0.0045156	1.58639e-08

0.3645 	0 	1.02284 	0.0162493 	0.0990918 	0	1.0076	0.00118458	0	-0.00135027	1.00753	0	0	0	1.00753	0.0195621	0.00442119	1.61937e-08

0.3655 	0 	1.02284 	0.0162414 	0.0991112 	0	1.0076	0.00114103	0	-0.00130324	1.00753	0	0	0	1.00753	0.0191566	0.00432871	1.65342e-08

0.3665 	0 	1.02284 	0.0162336 	0.0991301 	0	1.0076	0.00109839	0	-0.00125719	1.00753	0	0	0	1.00753	0.0187574	0.00423811	1.68767e-08

0.3675 	0 	1.02283 	0.0162258 	0.0991487 	0	1.0076	0.00105666	0	-0.00121209	1.00753	0	0	0	1.00753	0.0183644	0.00414938	1.71889e-08

0.3685 	0 	1.02283 	0.0162179 	0.0991668 	0	1.0076	0.0010158	0	-0.00116793	1.00753	0	0	0	1.00753	0.0179775	0.00406249	1.74124e-08

0.3695 	0 	1.02283 	0.0162101 	0.0991846 	0	1.0076	0.000975812	0	-0.00112468	1.00753	0	0	0	1.00753	0.0175966	0.00397744	1.74919e-08

0.3705 	0 	1.02283 	0.0162022 	0.099202 	0	1.0076	0.000936666	0	-0.00108233	1.00753	0	0	0	1.00753	0.0172216	0.0038942	1.74726e-08

0.3715 	0 	1.02282 	0.0161944 	0.0992191 	0	1.0076	0.000898345	0	-0.00104085	1.00753	0	0	0	1.00753	0.0168523	0.00381275	1.77634e-08

0.3725 	0 	1.02282 	0.0161866 	0.0992357 	0	1.0076	0.000860832	0	-0.00100023	1.00752	0	0	0	1.00753	0.0164894	0.00373306	1.96457e-08

0.3735 	0 	1.02282 	0.0161787 	0.099252 	0	1.0076	0.000824108	0	-0.000960452	1.00752	0	0	0	1.00753	0.0161333	0.00365507	2.44484e-08

0.3745 	0 	1.02282 	0.0161708 	0.099268 	0	1.0076	0.000788158	0	-0.000921493	1.00752	0	0	0	1.00753	0.015781	0.00357883	2.3505e-08

0.3755 	0 	1.02281 	0.016163 	0.0992836 	0	1.00759	0.000752963	0	-0.000883343	1.00752	0	0	0	1.00752	0.015433	0.00350356	1.33509e-08

0.3765 	0 	1.02281 	0.0161551 	0.0992989 	0	1.00759	0.00071852	0	-0.000845988	1.00752	0	0	0	1.00752	0.0150924	0.00342985	1.62371e-08

0.3775 	0 	1.02281 	0.0161473 	0.0993138 	0	1.00759	0.000684801	0	-0.000809404	1.00752	0	0	0	1.00752	0.0147577	0.00335844	2.01911e-08

0.3785 	0 	1.0228 	0.0161394 	0.0993284 	0	1.00759	0.000651788	0	-0.000773574	1.00752	0	0	0	1.00752	0.0144279	0.00328859	2.09051e-08

0.3795 	0 	1.0228 	0.0161315 	0.0993427 	0	1.00759	0.000619466	0	-0.000738481	1.00752	0	0	0	1.00752	0.0141032	0.00322024	2.09891e-08

0.3805 	0 	1.0228 	0.0161237 	0.0993566 	0	1.00759	0.000587821	0	-0.000704109	1.00752	0	0	0	1.00752	0.0137838	0.0031534	2.10567e-08

0.3815 	0 	1.0228 	0.0161158 	0.0993702 	0	1.00759	0.000556837	0	-0.000670442	1.00752	0	0	0	1.00752	0.0134694	0.00308807	2.1204e-08

0.3825 	0 	1.02279 	0.0161079 	0.0993835 	0	1.00759	0.000526499	0	-0.000637465	1.00752	0	0	0	1.00752	0.0131602	0.00302423	2.14195e-08

0.3835 	0 	1.02279 	0.0161 	0.0993965 	0	1.00759	0.000496792	0	-0.000605162	1.00751	0	0	0	1.00752	0.0128559	0.00296187	2.16731e-08

0.3845 	0 	1.02279 	0.0160921 	0.0994092 	0	1.00759	0.000467701	0	-0.000573518	1.00751	0	0	0	1.00752	0.0125566	0.00290095	2.19393e-08

0.3855 	0 	1.02278 	0.0160842 	0.0994217 	0	1.00759	0.000439212	0	-0.000542517	1.00751	0	0	0	1.00752	0.0122621	0.00284146	2.2204e-08

0.3865 	0 	1.02278 	0.0160763 	0.0994338 	0	1.00758	0.00041131	0	-0.000512145	1.00751	0	0	0	1.00751	0.0119724	0.00278337	2.24623e-08

0.3875 	0 	1.02278 	0.0160684 	0.0994456 	0	1.00758	0.000383981	0	-0.000482387	1.00751	0	0	0	1.00751	0.0116874	0.00272666	2.27141e-08

0.3885 	0 	1.02278 	0.0160605 	0.0994571 	0	1.00758	0.000357213	0	-0.000453229	1.00751	0	0	0	1.00751	0.0114071	0.00267131	2.2961e-08

0.3895 	0 	1.02277 	0.0160526 	0.0994684 	0	1.00758	0.00033099	0	-0.000424656	1.00751	0	0	0	1.00751	0.0111313	0.0026173	2.32042e-08

0.3905 	0 	1.02277 	0.0160447 	0.0994794 	0	1.00758	0.000305301	0	-0.000396656	1.00751	0	0	0	1.00751	0.0108601	0.0025646	2.34444e-08

0.3915 	0 	1.02277 	0.0160368 	0.0994901 	0	1.00758	0.000280131	0	-0.000369213	1.00751	0	0	0	1.00751	0.0105933	0.00251321	2.3682e-08

0.3925 	0 	1.02276 	0.0160289 	0.0995006 	0	1.00758	0.000255468	0	-0.000342315	1.00751	0	0	0	1.00751	0.0103308	0.00246309	2.39168e-08

0.3935 	0 	1.02276 	0.0160209 	0.0995108 	0	1.00758	0.000231299	0	-0.000315948	1.0075	0	0	0	1.00751	0.0100727	0.00241423	2.41489e-08

0.3945 	0 	1.02276 	0.016013 	0.0995207 	0	1.00758	0.000207612	0	-0.000290099	1.0075	0	0	0	1.00751	0.00981889	0.00236661	2.43784e-08

0.3955 	0 	1.02275 	0.0160051 	0.0995304 	0	1.00758	0.000184394	0	-0.000264756	1.0075	0	0	0	1.0075	0.00956922	0.00232021	2.46053e-08

0.3965 	0 	1.02275 	0.0159971 	0.0995399 	0	1.00757	0.000161634	0	-0.000239905	1.0075	0	0	0	1.0075	0.00932366	0.00227501	2.48296e-08

0.3975 	0 	1.02275 	0.0159892 	0.0995491 	0	1.00757	0.000139318	0	-0.000215534	1.0075	0	0	0	1.0075	0.00908216	0.00223099	2.50513e-08

0.3985 	0 	1.02274 	0.0159812 	0.099558 	0	1.00757	0.000117436	0	-0.000191631	1.0075	0	0	0	1.0075	0.00884466	0.00218814	2.52705e-08

0.3995 	0 	1.02274 	0.0159733 	0.0995668 	0	1.00757	9.59765e-05	0	-0.000168184	1.0075	0	0	0	1.0075	0.0086111	0.00214644	2.54872e-08

0.4005 	0 	1.02274 	0.0159653 	0.0995753 	0	1.00757	7.49273e-05	0	-0.000145181	1.0075	0	0	0	1.0075	0.00838141	0.00210586	2.57014e-08

0.4015 	0 	1.02273 	0.0159573 	0.0995835 	0	1.00757	5.42776e-05	0	-0.00012261	1.0075	0	0	0	1.0075	0.00815555	0.00206639	2.59133e-08

0.4025 	0 	1.02273 	0.0159493 	0.0995916 	0	1.00757	3.40163e-05	0	-0.000100459	1.00749	0	0	0	1.0075	0.00793342	0.00202802	2.61227e-08

0.4035 	0 	1.02273 	0.0159414 	0.0995994 	0	1.00757	1.41326e-05	0	-7.87182e-05	1.00749	0	0	0	1.0075	0.00771498	0.00199073	2.63298e-08

0.4045 	0 	1.02272 	0.0159334 	0.099607 	0	1.00757	-5.38409e-06	0	-5.73752e-05	1.00749	0	0	0	1.00749	0.00750017	0.0019545	2.65345e-08

0.4055 	0 	1.02272 	0.0159254 	0.0996144 	0	1.00756	-2.45444e-05	0	-3.64192e-05	1.00749	0	0	0	1.00749	0.00728895	0.00191932	2.67369e-08

0.4065 	0 	1.02272 	0.0159174 	0.0996216 	0	1.00756	-4.33586e-05	0	-1.58395e-05	1.00749	0	0	0	1.00749	0.00708125	0.00188517	2.6937e-08

0.4075 	0 	1.02271 	0.0159093 	0.0996286 	0	1.00756	-6.18368e-05	0	4.3747e-06	1.00749	0	0	0	1.00749	0.00687703	0.00185203	2.71351e-08

0.4085 	0 	1.02271 	0.0159013 	0.0996353 	0	1.00756	-7.99892e-05	0	2.42338e-05	1.00749	0	0	0	1.00749	0.00667621	0.00181989	2.7331e-08

0.4095 	0 	1.0227 	0.0158933 	0.0996419 	0	1.00756	-9.78256e-05	0	4.37482e-05	1.00749	0	0	0	1.00749	0.00647873	0.00178874	2.75248e-08

0.4105 	0 	1.0227 	0.0158853 	0.0996483 	0	1.00756	-0.000115356	0	6.29281e-05	1.00748	0	0	0	1.00749	0.00628454	0.00175856	2.77165e-08

0.4115 	0 	1.0227 	0.0158772 	0.0996545 	0	1.00756	-0.000132589	0	8.17836e-05	1.00748	0	0	0	1.00749	0.00609358	0.00172933	2.7906e-08

0.4125 	0 	1.02269 	0.0158692 	0.0996605 	0	1.00756	-0.000149535	0	0.000100324	1.00748	0	0	0	1.00748	0.00590582	0.00170103	2.80933e-08

0.4135 	0 	1.02269 	0.0158611 	0.0996663 	0	1.00756	-0.000166203	0	0.000118561	1.00748	0	0	0	1.00748	0.00572122	0.00167367	2.82785e-08

0.4145 	0 	1.02269 	0.0158531 	0.0996719 	0	1.00755	-0.000182602	0	0.000136501	1.00748	0	0	0	1.00748	0.00553973	0.00164721	2.84614e-08

0.4155 	0 	1.02268 	0.015845 	0.0996774 	0	1.00755	-0.000198741	0	0.000154156	1.00748	0	0	0	1.00748	0.00536127	0.00162165	2.86423e-08

0.4165 	0 	1.02268 	0.0158369 	0.0996826 	0	1.00755	-0.000214629	0	0.000171534	1.00748	0	0	0	1.00748	0.00518579	0.00159697	2.88212e-08

0.4175 	0 	1.02267 	0.0158288 	0.0996877 	0	1.00755	-0.000230274	0	0.000188645	1.00748	0	0	0	1.00748	0.00501321	0.00157315	2.8998e-08

0.4185 	0 	1.02267 	0.0158207 	0.0996927 	0	1.00755	-0.000245685	0	0.000205497	1.00747	0	0	0	1.00748	0.00484351	0.00155019	2.91728e-08

0.4195 	0 	1.02267 	0.0158126 	0.0996974 	0	1.00755	-0.000260871	0	0.000222099	1.00747	0	0	0	1.00748	0.00467666	0.00152807	2.93456e-08

0.4205 	0 	1.02266 	0.0158045 	0.099702 	0	1.00755	-0.000275839	0	0.00023846	1.00747	0	0	0	1.00747	0.00451263	0.00150677	2.95165e-08

0.4215 	0 	1.02266 	0.0157964 	0.0997065 	0	1.00755	-0.000290599	0	0.000254589	1.00747	0	0	0	1.00747	0.00435137	0.00148628	2.96856e-08

0.4225 	0 	1.02265 	0.0157883 	0.0997107 	0	1.00754	-0.000305156	0	0.000270493	1.00747	0	0	0	1.00747	0.00419282	0.00146658	2.98529e-08

0.4235 	0 	1.02265 	0.0157801 	0.0997148 	0	1.00754	-0.000319521	0	0.000286182	1.00747	0	0	0	1.00747	0.00403689	0.00144767	3.00182e-08

0.4245 	0 	1.02265 	0.015772 	0.0997188 	0	1.00754	-0.0003337	0	0.000301662	1.00747	0	0	0	1.00747	0.00388355	0.00142953	3.01812e-08

0.4255 	0 	1.02264 	0.0157638 	0.0997226 	0	1.00754	-0.0003477	0	0.000316943	1.00746	0	0	0	1.00747	0.00373274	0.00141215	3.03418e-08

0.4265 	0 	1.02264 	0.0157557 	0.0997263 	0	1.00754	-0.00036153	0	0.000332032	1.00746	0	0	0	1.00747	0.00358446	0.00139551	3.05002e-08

0.4275 	0 	1.02263 	0.0157475 	0.0997298 	0	1.00754	-0.000375197	0	0.000346936	1.00746	0	0	0	1.00746	0.0034387	0.00137961	3.06573e-08

0.4285 	0 	1.02263 	0.0157393 	0.0997331 	0	1.00754	-0.000388708	0	0.000361663	1.00746	0	0	0	1.00746	0.00329543	0.00136443	3.08138e-08

0.4295 	0 	1.02262 	0.0157311 	0.0997364 	0	1.00753	-0.000402069	0	0.000376221	1.00746	0	0	0	1.00746	0.00315456	0.00134996	3.09696e-08

0.4305 	0 	1.02262 	0.0157229 	0.0997395 	0	1.00753	-0.000415289	0	0.000390618	1.00746	0	0	0	1.00746	0.00301601	0.00133618	3.11241e-08

0.4315 	0 	1.02262 	0.0157147 	0.0997424 	0	1.00753	-0.000428373	0	0.000404859	1.00746	0	0	0	1.00746	0.00287971	0.00132309	3.12762e-08

0.4325 	0 	1.02261 	0.0157064 	0.0997452 	0	1.00753	-0.000441329	0	0.000418952	1.00745	0	0	0	1.00746	0.00274568	0.00131068	3.1426e-08

0.4335 	0 	1.02261 	0.0156982 	0.0997479 	0	1.00753	-0.000454163	0	0.000432906	1.00745	0	0	0	1.00746	0.00261389	0.00129893	3.15739e-08

0.4345 	0 	1.0226 	0.01569 	0.0997504 	0	1.00753	-0.000466882	0	0.000446725	1.00745	0	0	0	1.00745	0.00248433	0.00128783	3.17205e-08

0.4355 	0 	1.0226 	0.0156817 	0.0997529 	0	1.00753	-0.000479492	0	0.000460417	1.00745	0	0	0	1.00745	0.00235701	0.00127738	3.18661e-08

0.4365 	0 	1.02259 	0.0156734 	0.0997552 	0	1.00753	-0.000492	0	0.000473989	1.00745	0	0	0	1.00745	0.00223187	0.00126756	3.20104e-08

0.4375 	0 	1.02259 	0.0156652 	0.0997573 	0	1.00752	-0.000504412	0	0.000487446	1.00745	0	0	0	1.00745	0.00210877	0.00125837	3.21533e-08

0.4385 	0 	1.02258 	0.0156569 	0.0997594 	0	1.00752	-0.000516733	0	0.000500797	1.00745	0	0	0	1.00745	0.0019876	0.00124978	3.22948e-08

0.4395 	0 	1.02258 	0.0156486 	0.0997613 	0	1.00752	-0.000528971	0	0.000514046	1.00744	0	0	0	1.00745	0.00186839	0.00124181	3.24349e-08

0.4405 	0 	1.02258 	0.0156403 	0.0997631 	0	1.00752	-0.000541131	0	0.000527201	1.00744	0	0	0	1.00745	0.00175123	0.00123442	3.25737e-08

0.4415 	0 	1.02257 	0.0156319 	0.0997648 	0	1.00752	-0.000553218	0	0.000540267	1.00744	0	0	0	1.00744	0.00163615	0.00122762	3.27112e-08

